nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Besar Tanjungsari,Masjid,"Jl. Raya Tanjungsari No.217, Jatisari, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362",03.00 hingga 22.00,"4,6",1.234,"
(022) 7914922",Ada,Tidak Tersedia,-6.9033284,107.8008082,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid AL-FATHONAH,Masjid,"5W8C+JW2, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"4,6",11,,Tidak Ada ,Tidak Tersedia,-6.8334998,107.9222624,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
mesjid kabbul al karomah,Masjid,"23RF+7PQ, Cipasang, Kec. Cibugel, Kabupaten Sumedang, Jawa Barat 45375",Buka 24 jam,"4,3",9,,Tidak Ada ,Tidak Tersedia,-6.9592816,108.0743665,Aksesibilitas Tersedia,[]
Masjid Mujahidin,Masjid,"Jalan Pacuan Kuda No.2, Kotakaler, Sumedang Utara, Sumedang Regency, West Java 45621",04.00 hingga 22.00,"4,9",10,"
0811-2351-700",Ada,Tidak Tersedia,-6.8400901,107.932692,Aksesibilitas Tersedia,[]
Masjid Agung Wado,Masjid,"Jl. Raya Wado - Malangbong No.8, Wado, Kec. Wado, Kabupaten Sumedang, Jawa Barat 45373",Buka 24 jam,"4,6",48,,Tidak Ada ,Tidak Tersedia,-6.9456618,108.0920932,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Agung MIFTAHUL HUĎA,Masjid,"DSN.KISEPAT RT 05/01, Sukapura, Kec. Wado, Kabupaten Sumedang, Jawa Barat 45373",Buka 24 jam,"4,6",5,,Tidak Ada ,Tidak Tersedia,-6.950547,108.0788861,Aksesibilitas Tersedia,[]
Masjid Besar AT TAQWA Buahdua,Masjid,"7XW5+G24, Jl. Raya Buahdua, Buahdua, Kec. Buahdua, Kabupaten Sumedang, Jawa Barat 45392",Buka 24 jam,"4,5",11,,Tidak Ada ,Tidak Tersedia,-6.7037446,107.9575778,Aksesibilitas Tersedia,[]
Masjid Sholahuddin Al-Ayubi,Masjid,"5W8H+G5P, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",Buka 24 jam,"4,1",10,,Tidak Ada ,Tidak Tersedia,-6.8336546,107.9279588,Aksesibilitas Tersedia,[]
Masjid Jami At-Taqwa,Masjid,"5WFC+58J, Bojong Jl. Ciakar, RT.04/rw04, Jatimulya, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"5,0",1,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
MASJID AL-ANHAAR JATIGEDE,Masjid,"44R4+MHG, Kulon, Cijeungjing, Jatigede, Sumedang Regency, West Java 45377",Buka 24 jam,"4,6",5,,Tidak Ada ,Tidak Tersedia,-6.8583191,108.1064502,Aksesibilitas Tersedia,[]
Masjid Al-Hikmah,Masjid,"2RW8+C25, Jl. Cipareuag, Sukadana, Kec. Cimanggung, Kabupaten Sumedang, Jawa Barat 45364",,"5,0",8,"
0852-2108-0159",Ada,Tidak Tersedia,-6.953987,107.8151112,Aksesibilitas Tersedia,[]
Masjid Darussalam Haurlawang,Masjid,"4W64+QMQ, Dsn, haurlawang, Sukajaya, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311",,"4,4",17,,Tidak Ada ,Tidak Tersedia,-6.8880321,107.9067338,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Nur Al Munawwarah,Masjid,"6348+Q9W, Jl. Nasional 5, Bugel, Kec. Tomo, Kabupaten Sumedang, Jawa Barat 45382",,"4,7",11,,Tidak Ada ,Tidak Tersedia,-6.7930174,108.0659555,Aksesibilitas Tersedia,[]
Masjid Agung SUMEDANG,Masjid,"4WR9+6W9, Jl. P. Sugih, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311",04.00 hingga 22.00,"4,7",4.748,,Tidak Ada ,Tidak Tersedia,-6.8594612,107.9198736,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Masjid Umar Bin Khattab,Masjid,"Jl. Sumedang Utara - Sumedang Sel. No.56, Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311",,"4,6",32,,Tidak Ada ,Tidak Tersedia,-6.8454533,107.9161221,Aksesibilitas Tersedia,[]
Masjid Agung Sukamantri,Masjid,"6VPP+MV6, Sukamantri, Kec. Tanjungkerta, Kabupaten Sumedang, Jawa Barat 45354",,"4,1",28,,Tidak Ada ,Tidak Tersedia,-6.7633408,107.8871403,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Karnaen,Masjid,"Jl. Sebelas April No.7, Rancamulya, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",Buka 24 jam,"5,0",2,"
0852-2004-3393",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Jami Nyalindung - Riyaadhul Jannah,Masjid,"25J9+X8X, Kirisik, Kec. Jatinunggal, Kabupaten Sumedang, Jawa Barat 45376",Buka 24 jam,"4,8",12,,Tidak Ada ,Tidak Tersedia,-6.9675187,108.1683467,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Nurul Hikmah,Masjid,"Santaka, Jl. Sawah Dadap No.16, RT.02/RW.06, Mangunarga, Kec. Cimanggung, Kabupaten Sumedang, Jawa Barat 45364",Buka 24 jam,"5,0",3,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Mesjid Al-Muawwanah,Masjid,"Jl. Salak 7 . No.208 .Kv 4, Perumnas, Jatihurip, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45353",,"4,7",15,,Tidak Ada ,Tidak Tersedia,-6.8110323,107.9198674,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Nurul Amanah,Masjid,"RW12, Jl. Griya Prima Alam Asri, Sindangpakuon, Kec. Cimanggung, Kabupaten Sumedang, Jawa Barat 45364",Buka 24 jam,"4,6",110,"
0812-8268-4149",Ada,Tidak Tersedia,-6.9601128,107.8284263,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Iman,Masjid,"5W3H+9CF, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"4,8",23,,Tidak Ada ,Tidak Tersedia,-6.8465577,107.9285482,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami As Sunnah,Masjid,"Jl. Panyindangan No.139, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.8352262,107.9078335,Aksesibilitas Tersedia,[]
Masjid Jami Al Istiqomah,Masjid,"5XQ2+M4W, Cimalaka, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353",04.00 hingga 22.00,"4,3",10,,Tidak Ada ,Tidak Tersedia,-6.8107563,107.9503254,Aksesibilitas Tersedia,[]
Masjid Al Kamil Jatigede,Masjid,"44HC+JXC, Jemah, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377",08.00 hingga 20.00,"4,6",1.461,,Tidak Ada ,Tidak Tersedia,-6.8710328,108.1223613,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
HKBP SUMEDANG,Gereja Lutheran,"Jl. Prabu Gajah Agung No.08, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"5,0",1,,Tidak Ada ,Tersedia,-6.8338387,107.9287578,Aksesibilitas Tersedia,[]
"Gereja Katolik Santo Albertus Magnus, Jatinangor",Gereja Katolik,"3QC7+G62, Cibeusi, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",Tutup,"4,7",100,,Tidak Ada ,Tersedia,-6.9287443,107.763012,Aksesibilitas Tersedia,[]
Gki anugerah sumedang,Gereja,"Jl. Mayor Abdurahman gg Lasmana No.2, RT./RW/RW.004, 003, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",Tutup,,,,Tidak Ada ,Tidak Tersedia,-6.8445501,107.9243667,Aksesibilitas Tersedia,[]
GKKD Jatinangor,Gereja,"Jl. Raya Jatinangor No.267, Hegarmanah, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9283977,107.7816423,Aksesibilitas Tersedia,[]
"Gereja Katolik Santa Maria Fatima, Sumedang",Gereja Katolik,"Jl. Mayor Abdurahman No.38, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"4,2",37,,Tidak Ada ,Tersedia,-6.8448913,107.924891,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Sumedang,Gereja,"Jl. Prabu Geusan Ulun No.104, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45311",,"5,0",3,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
GPdI IMPACT Rancaekek-Jatinangor,Gereja,"Jl. Rancaekek No.219, Mekargalih, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",08.00 hingga 20.00,"5,0",16,,Tidak Ada ,Tidak Tersedia,-6.9560293,107.7758583,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja,Gereja,"Jl. Mayor Abdurahman gang lesmana No.W, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8395568,107.9264544,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
WELL CC,Gereja,"Jl. Raya Cirebon - Bandung, Hegarmanah, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45360",Tutup,"5,0",24,"
0812-2153-4176",Ada,Tersedia,-6.9251406,107.7838026,Aksesibilitas Tersedia,[]
GBI Rock Sumedang,Gereja Karismatik,"Jl. Prabu Gajah Agung No.112, RT.001/RW.007, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45323",05.00 hingga 06.00,"5,0",1,"
(0261) 2142299",Ada,Tidak Tersedia,-6.8436115,107.9159839,Aksesibilitas Tersedia,[]
"Gereja Katolik Santa Maria Fatima, Sumedang",Gereja Katolik,"Jl. Mayor Abdurahman No.38, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621",,"4,2",37,,Tidak Ada ,Tersedia,-6.8448913,107.924891,Aksesibilitas Tersedia,[]
"Gereja Katolik Santo Albertus Magnus, Jatinangor",Gereja Katolik,"3QC7+G62, Cibeusi, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",Tutup,"4,7",100,,Tidak Ada ,Tersedia,-6.9287443,107.763012,Aksesibilitas Tersedia,[]
Syaeful ( Eplu ) Home,Vihara,"2V43+Q5X, Jl. Beor Babakan Peuteuy, Babakan Peuteuy, Kec. Cicalengka, Kabupaten Bandung, Jawa Barat 40395",Buka 24 jam,,,,Tidak Ada ,Tidak Tersedia,-6.9930235,107.8529879,Aksesibilitas Tersedia,[]
Patubg Sembah Konghucu,Vihara,"3Q9P+WQX, Jatiroke, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363",,,,,Tidak Ada ,Tidak Tersedia,-6.9301023,107.7869708,Aksesibilitas Tersedia,[]
Gapura selamat datang desa cijeler,Pura,"42V4+2G3, Jl. Yudha Manggala, Cijeler, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.857494,108.0062903,Aksesibilitas Tersedia,[]
Kuil Ganesha Dago Pakar ᮊᮥᮄᮜ᮪ ᮌᮔᮨᮞ᮪ᮠ ᮓᮌᮧ ᮕᮊᮁ,Pura,"4JWX+58Q, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",08.00 hingga 20.00,"4,8",16,"
0859-5654-1313",Ada,Tidak Tersedia,-6.8545259,107.6483593,Aksesibilitas Tersedia,[]
Jeroan Lobongan,Pura,"3JJ9+XJV, Kb. Pisang, Kec. Sumur Bandung, gianyar, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9175241,107.619048,Aksesibilitas Tersedia,[]
FamSuherman,Pura,"7WG5+PVG, Tanjungmulya, Kec. Tanjungkerta, Kabupaten Sumedang, Jawa Barat 45354",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.7231143,107.9098254,Aksesibilitas Tersedia,[]
Pura Cita Pramesthya,Lembaga Agama,"Jl. Pratista Bar. IV No.15, Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat 40291",,"5,0",1,"
(022) 7272219",Ada,Tidak Tersedia,-6.9260056,107.6615095,Aksesibilitas Tersedia,[]
Pura Wira Natha Dharma,Pura,"3JCH+HH4, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263",Buka 24 jam,"4,6",29,,Tidak Ada ,Tidak Tersedia,-6.9286169,107.6289606,Aksesibilitas Tersedia,[]
Pura Wira Satya Akaça ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮃᮊᮞ᮪ᮠ,Pura,"2H79+X65, Sulaiman, Kec. Margahayu, Kabupaten Bandung, Jawa Barat 40229",Buka 24 jam,"4,9",44,"
(022) 5405857",Ada,Tidak Tersedia,-6.9851114,107.5681101,Aksesibilitas Tersedia,[]
Pura Praja Natha IPDN,Pura,"3QC7+HG4, Komp. IPDN, Cibeusi, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45355",,"4,6",9,,Tidak Ada ,Tidak Tersedia,-6.9286125,107.7638281,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Padma Sari Wira Catya Yudha,Pura,"2J7F+7H7, Dayeuhkolot, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40258",09.00 hingga 21.00,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9868299,107.6239356,Aksesibilitas Tersedia,[]
Sai Jelita Bandung,Pura,"Jl. Batununggal Jelita II No.86, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40271",Tutup,,,,Tidak Ada ,Tidak Tersedia,-6.9591839,107.6355893,Aksesibilitas Tersedia,[]
Pura Giri Nata Sespim,Pura,"Jl. Sukaampat No.87, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.8215123,107.6384103,Aksesibilitas Tersedia,[]
Pura Wira Satya Dharma ᮕᮥᮛ ᮝᮤᮛ ᮞᮒᮡ ᮓᮁᮙ,Pura,"JL. H. Nasution, Ujung Berung, Komplek Batalion Zipur 9/ Kostrad, Pakemitan, Kec. Cinambo, Kota Bandung, Jawa Barat 45474",Buka 24 jam,"4,7",118,"
(022) 7801339",Ada,Tidak Tersedia,-6.9158995,107.6915073,Aksesibilitas Tersedia,[]
Pura Puser Dayeuh Siliwangi ᮕᮥᮛ ᮕᮥᮞᮨᮁ ᮓᮚᮩᮂ ᮞᮤᮜᮤᮝᮍᮤ,Pura,"Jl. Lembong No.38, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Buka 24 jam,"4,8",40,,Tidak Ada ,Tidak Tersedia,-6.9176854,107.611264,Aksesibilitas Tersedia,[]
Pura Vira Chandra Dharma Secapa AD,Pura,"4HHX+V4M, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",,"4,9",73,,Tidak Ada ,Tidak Tersedia,-6.8702837,107.5977838,Aksesibilitas Tersedia,[]
Pura Agung Wira Loka Natha,Pura,"4G8P+95X, Jl. Sriwijaya Raya, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,7",180,"
(022) 6640019",Ada,Tidak Tersedia,-6.88402,107.5354883,Aksesibilitas Tersedia,[]
Wisata Kampoeng Ciherang,Tujuan Wisata,"Astana Panjang, Cijambu, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362",08.00 hingga 17.00,"4,3",3.408,,Tidak Ada ,Tidak Tersedia,-6.8293636,107.7978925,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Candi Bojongemas,Pura,"2P35+8H9, Jl. Babakan Patrol, Bojongemas, Kec. Solokanjeruk, Kabupaten Bandung, Jawa Barat 40376",08.00 hingga 18.00,"4,5",23,"
(022) 5897517",Ada,Tidak Tersedia,-6.9967228,107.7089853,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Gapura Desa Naluk,Pura,"6W99+HMW, Naluk, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-6.7810227,107.9192064,Aksesibilitas Tersedia,[]
JL Cepat Dr Rosye Rosaria Zaena Cileunnyi,Pura,"3Q54+9C3, Cileunyi Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40622",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9412199,107.7560215,Aksesibilitas Tersedia,[]
