nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Jami Nurul Iman,Masjid,"Jl. Sempur Kaler No.85 A, RT.03/RW.2, Sempur, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16129",Buka 24 jam,"4,8",50,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Baitussalaam,Masjid,"Bogor Country, Perumahan Bogor Raya Permai Jl. Baru, Curug, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16113",04.00 hingga 20.15,"4,8",358,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Muhajirin BNR,Masjid,"Jl. Bukit Nirwana Raya No.17, RT.03/RW.12, Mulyaharja, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16135",Buka 24 jam,"4,8",204,,Tidak Ada ,Tidak Tersedia,-6.6311369,106.7975469,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami' An-Nimah,Masjid,"Jl. Raya Tajur No.165, RT.03/RW.06, Tajur, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16134",04.00 hingga 21.15,"4,7",162,"
0856-7634-344",Ada,Tidak Tersedia,-6.6365177,106.8296093,Aksesibilitas Tersedia,[]
Masjid Jami Nurquba,Masjid,"CQVW+R8G, Jl. Nur Quba, RT.02/RW.04, Sukaresmi, Kec. Tanah Sereal, Kota Bogor, Jawa Barat",04.00 hingga 21.15,"4,8",66,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami' Nurul Falah,Masjid,"Bumi Menteng Asri, Jl. Terapi Raya, RT.01/RW.20, Menteng, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16111",04.00 hingga 21.00,"4,8",213,,Tidak Ada ,Tidak Tersedia,-6.5780772,106.7790674,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami' Nurul Hikmah,Masjid,"Jl. Cirahayu, RT.04/RW.05, Tegallega, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16127",Buka 24 jam,"4,9",36,,Tidak Ada ,Tidak Tersedia,-6.6021288,106.8085929,Aksesibilitas Tersedia,[]
Masjid Al Istiqomah Taman Yasmin Kota Bogor,Masjid,"Jl. Seroja Raya No.10, RT.06/RW.08, Curugmekar, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16113",Buka 24 jam,"4,9",458,"
0817-9948-581",Ada,Tersedia,-6.5598816,106.7733721,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Mi'raj,Masjid,"Jl. Taman Seruni Raya No.21, RT.08/RW.04, Tanah Baru, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16154",Buka 24 jam,"4,8",76,,Tidak Ada ,Tidak Tersedia,-6.5743085,106.8243927,Aksesibilitas Tersedia,[]
Masjid Jami' An-Nur,Masjid,"Jl. Sempur Kaler No.42, RT.03/RW.01, Sempur, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16129",04.00 hingga 21.15,"4,8",400,"
(0251) 836429",Ada,Tidak Tersedia,-6.5888085,106.7998965,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Maghfiroh,Masjid,"Jl. Mawar VI No.14, RT.01/RW.06, Sindangrasa, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16145",04.00 hingga 21.15,"4,4",18,,Tidak Ada ,Tidak Tersedia,-6.6331384,106.8284757,Aksesibilitas Tersedia,[]
Masjid Jami' As-Sulaemani,Masjid,"Jl. Pendidikan No.3, RT.01/RW.01, Babakan, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16128",Buka 24 jam,"4,7",39,,Tidak Ada ,Tidak Tersedia,-6.5941335,106.8055402,Aksesibilitas Tersedia,[]
Masjid Jami' As-Sofia,Masjid,"Jl. Re. Martadinata, RT.01/RW.11, Ciwaringin, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16162",03.00 hingga 22.00,"4,9",1.893,"
0811-1226-242",Ada,Tidak Tersedia,-6.5826202,106.7881913,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami' Alumni IPB,Masjid,"Jl. Cidangiang No.4, RT.04/RW.05, Baranangsiang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16129",Buka 24 jam,"4,8",2.975,,Tidak Ada ,Tidak Tersedia,-6.6023394,106.8069068,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Baitur Ridwan,Masjid,"Jl. KH. R. Abdullah Bin Nuh No.3, RT.04/RW.12, Cilendek Bar., Kec. Bogor Bar., Kota Bogor, Jawa Barat 16113",04.00 hingga 20.15,"4,8",1.581,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Ihsan,Masjid,"Jl. Papandayan No.23, RT.02/RW.03, Babakan, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16128",04.00 hingga 21.15,"4,8",256,"
0813-1979-2125",Ada,Tidak Tersedia,-6.5866943,106.8034333,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda']"
"Masjid Jami' Asy-Syifa, RSUD Kota Bogor",Masjid,"CQ9H+P9G, RT.03/RW.20, Menteng, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16111",Buka 24 jam,"4,5",15,,Tidak Ada ,Tidak Tersedia,-6.5806784,106.7784455,Aksesibilitas Tersedia,[]
Masjid Nurul Maa'i (PDAM Tirta Pakuan),Masjid,"Jl. Siliwangi No.60, RT.07/RW.02, Sukasari, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16134",04.00 hingga 20.00,"4,8",647,,Tidak Ada ,Tidak Tersedia,-6.6207648,106.8157727,Aksesibilitas Tersedia,[]
"Masjid Jami' At-Taqwa, Walikota Kota Bogor",Masjid,"CQ3V+V96, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat",04.00 hingga 20.15,"4,7",312,,Tidak Ada ,Tidak Tersedia,-6.5953375,106.7933906,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Furqan (Muhammadiyah),Masjid,"CQ6Q+Q5W, Ciwaringin, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat",04.00 hingga 21.15,"4,7",112,"
(0251) 8330104",Ada,Tersedia,-6.5880125,106.7879531,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami' Nurul Yaqin,Masjid,"FQ7M+G43, Mekarwangi, Kec. Tanah Sereal, Kota Bogor, Jawa Barat",04.00 hingga 21.15,"4,8",53,,Tidak Ada ,Tidak Tersedia,-6.5362375,106.7827969,Aksesibilitas Tersedia,[]
Masjid Jami' Bogor Baru,Masjid,"blok c3, Jl. Mesjid Bogor Baru No.16144, RT.07/RW.03, Tegallega, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16129",05.05 hingga 22.00,"4,8",365,"
(0251) 320259",Ada,Tidak Tersedia,-6.593748,106.8103939,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Raya Al-Hijri 2,Masjid,"Jl. Sholeh Iskandar No.KM.2, RT.01/RW.10, Kedungbadak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164",Buka 24 jam,"4,7",120,"
(0251) 8356884",Ada,Tidak Tersedia,-6.5610151,106.7926307,Aksesibilitas Tersedia,"['Ada toilet khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Daarul Muttaqiin,Masjid,"Jl. Griya Bogor Raya, RT.04/RW.12, Katulampa, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16144",04.00 hingga 21.15,"4,8",288,,Tidak Ada ,Tidak Tersedia,-6.6157025,106.8233574,Aksesibilitas Tersedia,[]
Masjid Jami' Assa'aadah,Masjid,"FR4G+348, Ciluar, Kec. Bogor Utara, Kota Bogor, Jawa Barat",04.00 hingga 21.15,"4,6",45,,Tidak Ada ,Tidak Tersedia,-6.5448331,106.8253322,Aksesibilitas Tersedia,[]
Masjid Jami' Baitul Makmur,Masjid,"CR65+3PR, Babakan, Kec. Bogor Utara, Kota Bogor, Jawa Barat",04.00 hingga 21.15,"4,9",13,,Tidak Ada ,Tidak Tersedia,-6.5897756,106.8092854,Aksesibilitas Tersedia,[]
Masjid Agung At-Tohiriyah,Masjid,"Jl. Empang 1 No.1, RT.01/RW.02, Empang, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16132",04.00 hingga 21.15,"4,7",178,"
0838-7334-4369",Ada,Tidak Tersedia,-6.6080566,106.794415,Aksesibilitas Tersedia,[]
Masjid Jami' Al Muthia,Masjid,"Jl. Perum Kebun Raya No.Kampung, RT.04/RW.02, Ranggamekar, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16136",Buka 24 jam,"4,9",39,,Tidak Ada ,Tidak Tersedia,-6.6323144,106.8016784,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Muhibbin,Masjid,"Jl. Padasuka, RT.02/RW.04, Gudang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16123",04.00 hingga 21.15,"4,6",69,,Tidak Ada ,Tidak Tersedia,-6.61005,106.8034351,Aksesibilitas Tersedia,[]
Masjid Jami' Assa'adah,Masjid,"8RWW+RF9, Sindangsari, Kec. Bogor Tim., Kota Bogor, Jawa Barat",04.00 hingga 21.15,"4,7",53,"
(0251) 8245851",Ada,Tidak Tersedia,-6.6529625,106.8462344,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al Kautsar,Masjid,"Jl. Kapten No.25, RT.02/RW.02, Pasir Jaya, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16119",,"4,7",39,,Tidak Ada ,Tidak Tersedia,-6.6122535,106.7902536,Aksesibilitas Tersedia,[]
MASJID JAMI HAMZAH HASANAH,Masjid,"CQJC+648, RT.03/RW.15, Cilendek Bar., Kec. Bogor Bar., Kota Bogor, Jawa Barat 16112",Buka 24 jam,"4,8",44,"
0812-1245-1738",Ada,Tidak Tersedia,-6.5694533,106.7703335,Aksesibilitas Tersedia,[]
Masjid Jami' Al-'Ukhuwah,Masjid,"Jl. Villa Bogor Indah 5 Cluster Rajawali Blok CD, RT.03/RW.007, Pasir Jambu, Kec. Sukaraja, Kota Bogor, Jawa Barat 16710",03.30 hingga 23.15,"4,7",39,,Tidak Ada ,Tidak Tersedia,-6.5415738,106.8088818,Aksesibilitas Tersedia,[]
GRII Bogor,Gereja,"Bellanova Country Mall, Bogor, Ruko 8 No. 3&5, Cipambuan, Babakan Madang, Bogor Regency, West Java 16810",,"4,9",18,"
0852-8200-0122",Ada,Tersedia,-6.5663127,106.8450132,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GSJA Betlehem,Gereja,"Jl. Suryakencana No.93, RT.03/RW.06, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",09.00 hingga 17.00,"4,8",548,"
(0251) 8327797",Ada,Tersedia,-6.6057042,106.8007618,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GPIB Bethel,Gereja,"Jl. Jend. Sudirman No.44, RT.01/RW.03, Sempur, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16121",,"4,7",40,,Tidak Ada ,Tidak Tersedia,-6.5831989,106.7970241,Aksesibilitas Tersedia,[]
GPT Pniel Bogor,Gereja,"Gg. Baru No.4, RT.04/RW.02, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16121",,"4,8",17,,Tidak Ada ,Tersedia,-6.5913638,106.7933619,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Bethany Sentul,Gereja,"Plaza Amsterdam, Blk. D No.22, Citaringgul, Kec. Babakan Madang, Kabupaten Bogor, Jawa Barat 16810",Tutup,"4,9",29,"
0821-1084-6152",Ada,Tersedia,-6.5692342,106.8581252,Aksesibilitas Tersedia,[]
Gereja Batak Karo Protestan,Gereja Protestan,"Jl. Tumapel Blok O III, BTN Cimanggu Permai No.8, RT.07/RW.7, Kedung Jaya, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164",Tutup,"4,8",84,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GKI Bogor Baru,Gereja Kristen,"Jl. Cimanuk No.10, RT.03/RW.09, Tegal Gundil, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16152",08.00 hingga 16.00,"4,8",73,"
(0251) 8380768",Ada,Tersedia,-6.588338,106.810998,Aksesibilitas Tersedia,[]
Gereja Tiberias Bogor - Plaza Jambu Dua,Gereja,"Jl. Raya Pajajaran No.19A, RT.01/RW.06, Bantarjati, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16153",Tutup,"4,8",47,,Tidak Ada ,Tersedia,,,Aksesibilitas Tersedia,[]
Pusat Pastoral Keuskupan Bogor,Katedral Katolik,"Jl. Kapten Muslihat No.22, RT.04/RW.01, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122",08.00 hingga 16.00,"4,8",25,,Tidak Ada ,Tidak Tersedia,-6.5969974,106.7927623,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GSJA Ebenhaezer,Gereja,"Jl. Semboja No.54, RT.01/RW.08, Kb. Klp., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16125",09.00 hingga 18.00,"4,8",16,"
(0251) 8323336",Ada,Tidak Tersedia,-6.5895659,106.784764,Aksesibilitas Tersedia,[]
GSK Bogor,Gereja Kristen,"Jl. Wr. Bandrek No.31, RT.05/RW.05, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",,"5,0",3,,Tidak Ada ,Tersedia,-6.6156696,106.8071733,Aksesibilitas Tersedia,[]
JKI SCOP (Sentul Community Of Prayer),Gereja,"Ruko Plaza Niaga 2 Blok G No. 63, Citaringgul, Babakan Madang, 16810",Tutup,"4,9",45,,Tidak Ada ,Tidak Tersedia,-6.5687708,106.8594432,Aksesibilitas Tersedia,[]
GBI OIKOS,Gereja,"Jl. Siliwangi No.30C, RT.001/RW.013, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.6129003,106.8073099,Aksesibilitas Tersedia,[]
Gereja Protestan GKPO Lanud Atang Sendjaja,Gereja Protestan,"JL. RS TNI-AU Blok B-XI, No.1, Atang Sanjaya, Semplak, Kec. Kemang, Kabupaten Bogor, Jawa Barat 16310",,"4,4",67,"
(0251) 7538942",Ada,Tidak Tersedia,-6.5443287,106.7606608,Aksesibilitas Tersedia,[]
Gereja Sidang Jemaat Kristus,Gereja,"Jl. Gedong Sawah No.2b, RT.02/RW.01, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16121",,"5,0",29,,Tidak Ada ,Tidak Tersedia,-6.5941847,106.7929695,Aksesibilitas Tersedia,[]
GKI Pos Bogor Barat,Gereja,"Jl. KH. R. Abdullah Bin Nuh No.11, RT.04/RW.12, Cilendek Bar., Kec. Bogor Bar., Kota Bogor, Jawa Barat 16114",Tutup,"4,8",53,,Tidak Ada ,Tidak Tersedia,-6.5658284,106.7608498,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GPdI Ciparigi Bogor,Gereja,"Jl. Ciburial III No.1111, RT.04/RW.04, Ciparigi, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16157",Tutup,"4,7",7,"
0815-1156-1639",Ada,Tidak Tersedia,-6.5460888,106.8133152,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Tiberias Plaza Jambu Dua Bogor (Lantai 4),Gereja,"Jl. Ciremei Ujung No.4, RT.02/RW.05, Bantarjati, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16153",,"5,0",1,,Tidak Ada ,Tersedia,-6.5698119,106.8083516,Aksesibilitas Tersedia,[]
GGP Immanuel Bogor,Gereja Kristen,"Jl. Riau No.3, RT.02/RW.04, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",08.00 hingga 17.00,"4,9",18,"
(0251) 8323612",Ada,Tidak Tersedia,-6.6068169,106.8065963,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Keuskupan Bogor (Wisma Lama),Lembaga Agama,"Jl. A. Yani No.31, RT.04/RW.04, Tanah Sareal, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16161",,"4,6",25,"
(0251) 8331117",Ada,Tersedia,-6.5743936,106.8013344,Aksesibilitas Tersedia,[]
GBI Lautan,Gereja Kristen,"Jl. Pabaton No.9, RT.02/RW.03, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16121",Tutup,"4,4",24,"
0813-4256-9199",Ada,Tidak Tersedia,-6.5897381,106.79666,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Bethany,Gereja,"Jl. Jend. Sudirman No.15, RT.01/RW.05, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16121",,"5,0",1,"
(0251) 8321808",Ada,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia Elohim Bogor,Gereja,"Jl. Batu Tulis No.66, RT.03/RW.08, Batutulis, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",Tutup,"4,8",37,,Tidak Ada ,Tidak Tersedia,-6.6208592,106.8075198,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
PERKANTAS BOGOR,Organisasi Nonprofit,"Jl. Citarum No.5, RT.03/RW.08, Tegal Gundil, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16152",,"5,0",9,,Tidak Ada ,Tidak Tersedia,-6.5903769,106.8124355,Aksesibilitas Tersedia,[]
GPIB PETRA BOGOR,Gereja,"FR2F+C42, Jl. Raya Bogor Neglasari, RT.01/RW.04, Cibuluh, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16710",10.00 hingga 16.00,"4,7",56,"
(0251) 8662746",Ada,Tersedia,-6.5489851,106.8227526,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GKDI BOGOR,Gereja,"Hotel Amaris Pakuan, D'ESTA SQUARE VIII-IX, Jl. Pakuan No.2, RT.01/RW.11, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",Tutup,"5,0",10,,Tidak Ada ,Tidak Tersedia,-6.6075326,106.8104969,Aksesibilitas Tersedia,[]
HKBP Ressort BINCARUNG,Gereja Lutheran,"Jl. Bincarung No.1, RT.03/RW.06, Tanah Sareal, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16161",,"5,0",12,,Tidak Ada ,Tidak Tersedia,-6.5707443,106.8002189,Aksesibilitas Tersedia,[]
GPdI Ora et Labora Semplak,Gereja,"RT.02/RW.10, Semplak, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16310",Tutup,"5,0",5,"
0896-5706-7905",Ada,Tersedia,,,Aksesibilitas Tersedia,[]
GSKI Immanuel Bogor,Gereja,"Jl. Pajajaran Indah V, RT.01/RW.14, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",Tutup,"4,8",21,"
0812-1022-1171",Ada,Tidak Tersedia,-6.6107199,106.8147167,Aksesibilitas Tersedia,[]
"GBI Jl. Pajajaran, Setya Jaya Lt.5",Gereja,"Gedung Setya Jaya, Jl. Raya Pajajaran No 23, Jalan Baranangsiang No.2, RT.04/RW.11, Baranangsiang, Kota Bogor, Jawa Barat 16143",Tutup,"5,0",12,"
0889-0884-2942",Ada,Tersedia,,,Aksesibilitas Tersedia,[]
BICF - Bogor International Christian Fellowship,Gereja,"Jl. Sawojajar No.1, RT.01/RW.02, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16124",Tutup,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.5884488,106.7928407,Aksesibilitas Tersedia,[]
GEREJA KASIH,Gereja,"Jl. Raya Bogor, RT.04/RW.08, Cibuluh, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16151",Tutup,"4,9",42,"
0821-1342-1111",Ada,Tidak Tersedia,-6.5576266,106.8192058,Aksesibilitas Tersedia,[]
Gereja Yesus Sejati (GYS) Bogor,Gereja,"CRR3+QFX, Jl. Griya Indah, RT.02/RW.14, Kedungbadak, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164",,"5,0",1,,Tidak Ada ,Tersedia,-6.5580147,106.8037377,Aksesibilitas Tersedia,[]
GKPB Surya Pemulihan Sentul City,Gereja,"Plaza Amsterdam, Sentul City, Jl. MH. Thamrin No.11 Blk C No.9, Citaringgul, Babakan Madang, Bogor Regency, West Java 16810",Tutup,"5,0",8,,Tidak Ada ,Tersedia,,,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Andreas, Sukaraja (Ciluar)",Gereja Katolik,"Jl. Raya Jakarta-Bogor, Cimandala, Kec. Sukaraja, Kabupaten Bogor, Jawa Barat 16710",Tutup,"4,7",166,"
0813-1520-1863",Ada,Tersedia,-6.5435936,106.8256958,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
GKMI BOGOR,Gereja,"H, Jl. Ringroad Taman Yasmin No.61, RT.03/RW.09, Curugmekar, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16113",Buka 24 jam,"5,0",11,,Tidak Ada ,Tidak Tersedia,-6.5636829,106.7738856,Aksesibilitas Tersedia,[]
Gereja Masehi Advent Hari Ketujuh Bogor,Gereja Advent Hari Ketujuh,"Jl. Raya Pajajaran No.39, RT.07/RW.02, Sukasari, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16142",Tutup,"4,8",10,,Tidak Ada ,Tidak Tersedia,-6.6195642,106.8152977,Aksesibilitas Tersedia,[]
Gereja Isa Almasih Bogor,Gereja,"Jl. Raya Pajajaran Jl. Kompleks Pulo Armin Blok D2, RT.07/RW.04, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.6144832,106.8124058,Aksesibilitas Tersedia,[]
GSJA Calvary Charismatic,Gereja,"Jl. Batu Tulis No.71 RT 03/03, RT.03/RW.05, Batutulis, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16133",09.00 hingga 15.00,"4,5",43,"
(0251) 384460",Ada,Tidak Tersedia,-6.6192945,106.8072469,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Santapan Rohani Indonesia,Gereja,"CQ5Q+VR3, RT.01/RW.03, Ciwaringin, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16124",,"5,0",1,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
"Gereja Baptis Indonesia ""Iman""",Gereja Baptis,"JL. Roda Raya 121, Babakan Pasar,Bogor Timur, Bogor, 16141, RT.03/RW.02, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126",,"4,8",8,,Tidak Ada ,Tidak Tersedia,-6.6077508,106.8036228,Aksesibilitas Tersedia,[]
Sekolah Minggu GBI REM,Gereja,"Jl. Siliwangi No.66, RT.01/RW.04, Lawanggintung, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16134",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.6216503,106.816067,Aksesibilitas Tersedia,[]
GKI Pengadilan Pos Kracak,Gereja,"GKI Pengadilan Pos Kracak, Jl. Raya Rancabungur, Rancabungur, Kec. Ranca Bungur, Kabupaten Bogor, Jawa Barat 16310",,"4,5",50,,Tidak Ada ,Tersedia,-6.5305037,106.6965167,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Bogor City Blessing,Gereja,"Jl. Pahlawan No.189 E, RT.03/RW.14, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",,"5,0",11,,Tidak Ada ,Tidak Tersedia,-6.6181258,106.8064277,Aksesibilitas Tersedia,[]
Gereja Baptis Indonesia Pabaton Bogor,Gereja,"Pasar Anyar, Jl. Sawojajar No.1, RT.01/RW.04, Pabaton, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16124",Tutup,"4,5",4,,Tidak Ada ,Tidak Tersedia,-6.5884488,106.7928407,Aksesibilitas Tersedia,[]
Gereja Kristus Kartini Bogor,Gereja Kristus,"Jl. Kartini No.2, RT.04/RW.01, Ciwaringin, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16114",Tutup,"4,9",14,,Tidak Ada ,Tersedia,-6.5930146,106.7883898,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GPI Sidang Bogor,Gereja Pantekosta,"Jl. Komp. Brimob No.1, RT.07/RW.07, Cibuluh, Kec. Bogor Utara, Kota Bogor, Jawa Barat 16151",Tutup,"4,8",17,"
0812-9876-5963",Ada,Tidak Tersedia,-6.5568616,106.8215023,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GMI Imanuel Bogor,Gereja,"Jl. Kp. Cincau No.41, RT.02/RW.02, Gudang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16123",Tutup,"4,8",17,"
(0251) 8322308",Ada,Tidak Tersedia,-6.6070553,106.7995183,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja BNKP Galilea Bogor Kota,Gereja,"Jl. Kp. Cincau No.75, RT.03/RW.10, Gudang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16123",,"4,4",19,,Tidak Ada ,Tidak Tersedia,-6.6078855,106.80102,Aksesibilitas Tersedia,[]
GBT-KFG The Kingdom Families Of God,Gereja,"Jl. Siliwangi No.24, RT.01/RW.03, Bondongan, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16131",,"4,1",7,"
0895-3322-79000",Ada,Tersedia,-6.6130858,106.8074576,Aksesibilitas Tersedia,[]
GKKD Bogor,Gereja,"Jl. Kompleks Pulo Armin Jalan Ciburial No.5-6 Blok A, RT.07/RW.04, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",09.00 hingga 16.00,"4,8",33,"
(0251) 8360229",Ada,Tersedia,-6.6135854,106.8119434,Aksesibilitas Tersedia,[]
