nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Al Mukhlis,Masjid,"Jl. Ciawitali No.2, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",,"4,5",46,,Tidak Ada ,Tidak Tersedia,-6.866786,107.553225,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Mathla'ul Anwar,Masjid,"4G6J+QQ9, Gg. Masjid, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",Buka 24 jam,"4,9",15,,Tidak Ada ,Tidak Tersedia,-6.888093,107.5319809,Aksesibilitas Tersedia,[]
Masjid Al-Manaar,Masjid,"Jl. Langensari, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",04.30 hingga 22.00,"4,5",21,,Tidak Ada ,Tidak Tersedia,-6.9094185,107.5652788,Aksesibilitas Tersedia,[]
Masjid Jami' Al Istiqomah,Masjid,"4H77+9VV, Jl. Ranca Bali, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",,"4,7",81,,Tidak Ada ,Tidak Tersedia,-6.886512,107.564679,Aksesibilitas Tersedia,[]
Masjid Besar Hidayah Nur Inka Cimahi Utara,Masjid,"Jl. Cihanjuang No.43, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",,"4,8",755,,Tidak Ada ,Tidak Tersedia,-6.8746536,107.5514284,Aksesibilitas Tersedia,[]
Masjid Darul Ikhlas,Masjid,"Yayasan Darul Ikhlas, Jl. Babakan Loa Wetan No.37, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",,"4,6",23,"
(022) 2003748",Ada,Tidak Tersedia,-6.8808241,107.5675188,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Muslim,Masjid,"Jl. Sukarasa Indah No.53, RT.03 RW11, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",,"4,6",18,"
0815-7325-2353",Ada,Tidak Tersedia,-6.8611103,107.5602487,Aksesibilitas Tersedia,[]
Masjid Al Islam Perumnas Cijerah 2,Masjid,"3HH7+3VC, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40534",,"4,6",30,,Tidak Ada ,Tidak Tersedia,-6.9223191,107.5646355,Aksesibilitas Tersedia,[]
Masjid Riyadhul Jannah,Masjid,"Jalan Baros Utama No. 1, Utama, Cimahi Selatan, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",,"4,7",25,,Tidak Ada ,Tidak Tersedia,-6.8957484,107.5381268,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami' As Salam,Masjid,"4H87+698, Jl. Budi, Cilember, Pasirkaliki, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40514",04.30 hingga 22.50,"4,8",74,"
0838-6244-3883",Ada,Tidak Tersedia,-6.8844708,107.5634524,Aksesibilitas Tersedia,[]
Masjid Al-Munawaroh,Masjid,"Jl. Rancabentang No.308, RW.02, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",Buka 24 jam,"4,7",102,,Tidak Ada ,Tidak Tersedia,-6.907213,107.558054,Aksesibilitas Tersedia,[]
Masjid Assalamah,Masjid,"4G6X+MHC, Gg. Masjid, Cigugur Tengah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40522",,"4,6",20,,Tidak Ada ,Tidak Tersedia,-6.8883154,107.5489003,Aksesibilitas Tersedia,[]
Masjid Nurul Palad,Masjid,"4G6V+CJ9, Jl. Baru Munajan, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",,"4,7",61,,Tidak Ada ,Tidak Tersedia,-6.8889686,107.5441126,Aksesibilitas Tersedia,[]
Masjid Al Ihsan Baros Cimahi,Masjid,"Jl. Baros Utama No.29, Utama, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40521",,"4,9",15,"
0895-0237-7182",Ada,Tidak Tersedia,-6.8947834,107.5372357,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Hidayah,Masjid,"3HG4+JCF, Melong, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat",04.00 hingga 21.15,"4,8",54,,Tidak Ada ,Tidak Tersedia,-6.923439,107.5560571,Aksesibilitas Tersedia,[]
Masjid Al Hikmah,Masjid,"4HF3+4J4, Jl. Sirnarasa, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",,"4,9",19,,Tidak Ada ,Tidak Tersedia,-6.8772252,107.5540728,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami' As-Salam,Masjid,"4HJ3+7X7, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",,"4,6",18,,Tidak Ada ,Tidak Tersedia,-6.8693268,107.5549129,Aksesibilitas Tersedia,[]
Masjid Al Qoyyuum,Masjid,"Jl. Sukimun No.28, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",Buka 24 jam,"4,7",31,"
0857-9862-5200",Ada,Tidak Tersedia,-6.8889398,107.5401657,Aksesibilitas Tersedia,[]
Masjid habiburahman,Masjid,"Jl. Raya Cimindi No.timur, Cibeureum, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat 40535",,"4,4",28,"
0858-6052-2791",Ada,Tidak Tersedia,-6.89987,107.5622117,Aksesibilitas Tersedia,[]
Masjid AT TAQWA,Masjid,"4G3R+X5W, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",Buka 24 jam,"4,7",34,,Tidak Ada ,Tidak Tersedia,-6.8950107,107.5404627,Aksesibilitas Tersedia,[]
Masjid Al-Barokah,Masjid,"Jl. HMS Mintareja Sarjana Hukum No.37, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",,"4,9",27,,Tidak Ada ,Tidak Tersedia,-6.8937659,107.5414532,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
HKBP Ressort Cimahi Jl. Sisingamangaraja,Gereja Lutheran,"Jl. Sisingamangaraja Kel.Padasuka No.174, Setiamanah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40524",,"4,6",204,"
(022) 6646339",Ada,Tersedia,-6.8755656,107.5368173,Aksesibilitas Tersedia,[]
Pura Agung Wira Loka Natha,Pura,"4G8P+95X, Jl. Sriwijaya Raya, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,7",180,"
(022) 6640019",Ada,Tidak Tersedia,-6.88402,107.5354883,Aksesibilitas Tersedia,[]
GPdI Bukit Hermon,Gereja Pantekosta,"Jl. Mahar Martanegara No.103, Cigugur Tengah, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40522",,"4,7",137,"
(022) 20560199",Ada,Tersedia,-6.8992965,107.5517264,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
"Gereja Katolik Paroki Santo Ignatius, Cimahi",Gereja Katolik,"Jl. Baros No.8, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",05.30 hingga 18.00,"4,8",1.013,"
(022) 6654052",Ada,Tersedia,-6.8905712,107.5364163,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GKI Cimahi,Gereja Kristen,"Jl. Pacinan No.32, Cimahi, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40525",08.00 hingga 16.00,"4,7",56,"
(022) 6632812",Ada,Tersedia,-6.8711719,107.5438869,Aksesibilitas Tersedia,[]
GKPI JK Cimahi,Gereja Lutheran,"4GFR+RX2, Jl. Lurah Gang As-Salam, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,7",27,,Tidak Ada ,Tidak Tersedia,-6.8754809,107.5423947,Aksesibilitas Tersedia,[]
GKP Jemaat Cimahi,Gereja,"Jl. Gatot Subroto No.24, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.8777338,107.5445484,Aksesibilitas Tersedia,[]
Gereja Katolik St. Agustinus Cimahi,Gereja Katolik,"Jl. Gatot Subroto No.28, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",,"4,5",66,,Tidak Ada ,Tidak Tersedia,-6.8780164,107.5445062,Aksesibilitas Tersedia,[]
GSJA Cimahi,Gereja,"Jl. Gatot Subroto No.18, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",,"4,7",3,,Tidak Ada ,Tidak Tersedia,-6.8772588,107.5451043,Aksesibilitas Tersedia,[]
Gereja Katolik St. Agustinus Cimahi,Gereja Katolik,"Jl. Gatot Subroto No.28, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",,"4,5",66,,Tidak Ada ,Tidak Tersedia,-6.8780164,107.5445062,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Ignatius, Cimahi",Gereja Katolik,"Jl. Baros No.8, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",05.30 hingga 18.00,"4,8",1.013,"
(022) 6654052",Ada,Tersedia,-6.8905712,107.5364163,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Pondok Suddhi Bhavana,Vihara,"Jl. Kolonel Masturi No.Km 5, RW.2, Jambudipa, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551",,"4,3",35,,Tidak Ada ,Tidak Tersedia,-6.8316063,107.5545507,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Wihara Buddhayana,Vihara,"Jl. Kolonel Masturi No.Km.5, RW.2, Jambudipa, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat",,"3,0",2,,Tidak Ada ,Tidak Tersedia,-6.832003,107.555931,Aksesibilitas Tersedia,[]
Pura Agung Wira Loka Natha,Pura,"4G8P+95X, Jl. Sriwijaya Raya, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Buka 24 jam,"4,7",180,"
(022) 6640019",Ada,Tidak Tersedia,-6.88402,107.5354883,Aksesibilitas Tersedia,[]
Bandung,Vihara,"3HX8+FHJ, Jl ketapang, Campaka, Kec. Andir, Kota Bandung, Jawa Barat 40184",,,,,Tidak Ada ,Tidak Tersedia,-6.9012858,107.5663946,Aksesibilitas Tersedia,[]
Vihara Satya Budhi,Vihara,"Jl. Kelenteng No.10 23A, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",07.00 hingga 19.00,"4,8",142,"
(022) 6015847",Ada,Tersedia,-6.9179615,107.5926411,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Vihara Karuna Mukti,Vihara,"3JF5+HF3, Jl. Pasundan, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",,"4,6",65,"
(022) 4234597",Ada,Tidak Tersedia,-6.926125,107.6086633,Aksesibilitas Tersedia,[]
Lotek Dr Rosye Rosaria Zaena SE,Vihara,"4G3P+6JX SD Santo Yusup Baros, Utama, Kec. Cimahi Sel., Kota Cimahi, Jawa Barat",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.89688,107.5366239,Aksesibilitas Tersedia,[]
Vihara Vimalakirti Bandung ( MNSBDI ),Vihara,"Taman holis indah H6 no 18-19, Cigondewah Kidul, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40214",,"4,5",38,"
(022) 6003554",Ada,Tidak Tersedia,-6.9427908,107.5580849,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Vihara Vimala Dharma,Vihara,"Jl. Ir. H. Juanda No.5, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116",,"4,7",123,"
(022) 4238696",Ada,Tidak Tersedia,-6.906144,107.6103585,Aksesibilitas Tersedia,[]
Wihara Buddhi,Vihara,"Jl. Cibadak No.281, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"4,1",46,,Tidak Ada ,Tidak Tersedia,-6.9208737,107.5928038,Aksesibilitas Tersedia,[]
