nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
GII Hok Im Tong - Dago,Gereja Injil,"Jl. Cikapayang No.2 - 4, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132","07.30 hingga 09.00,10.00 hingga 12.00,17.00 hingga 18.30","4,8",355,,Ada,Tersedia,-6.8986082,107.6119473,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKO Sarijadi,Gereja,"4H9G+H8P, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151",07.00 hingga 20.00,"4,6",34,"
(022) 2020604",Ada,Tidak Tersedia,-6.8810297,107.5758379,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja POUK Secapa AD,Gereja Kristen,"4HHX+R4W, Jl. Komp. Secapa, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",07.30 hingga 09.00,"4,5",19,"
0813-2227-1074",Ada,Tidak Tersedia,-6.8703774,107.5978357,Aksesibilitas Tersedia,[]
GKI Maulana Yusuf - Kawaluyaan,Organisasi Keagamaan,"Komplek permata kawaluyaan Ruko no 17-19, jalan Buntu No.17, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286",08.00 hingga 16.00,"4,8",29,,Ada,Tersedia,-6.9316303,107.663792,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
GKIm Hosanna Ciumbuleuit,Gereja Kristen,"Galeri Ciumbuleuit Apartment 1, Jl. Ciumbuleuit, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",09.00 hingga 11.00,"4,8",19,,Ada,Tidak Tersedia,-6.8813869,107.6046809,Aksesibilitas Tersedia,[]
GKI Pasirkaliki di Jalan Surya Sumantri,Gereja,"Jl. Prof. drg. Soeria Soemantri No.83, RW.01, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164",08.00 hingga 14.00,"4,5",4,,Ada,Tersedia,-6.8845582,107.5812412,Aksesibilitas Tersedia,[]
GBI Baranangsiang,Gereja Pantekosta,"ITC Kosambi, Ruko, Jl. Baranang Siang No.8, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",07.00 hingga 19.00,"4,8",542,,Ada,Tersedia,-6.9187145,107.6205049,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Isa Almasih (GIA) Kopo Permai,Gereja Pantekosta,"Jl. Kopo Permai II No.blok 52A 9 U, Sukamenak, Margahayu, Bandung Regency, West Java 40227",07.00 hingga 18.00,"4,9",20,,Ada,Tersedia,-6.9629258,107.5859432,Aksesibilitas Tersedia,[]
CLCC (City Light Community Church),Gereja,"Paris Van Java, PVJ Sky Level 53 Lantai S2, Jalan Sukajadi No 137, Sukabungah, Cipedes, Sukajadi, Bandung City, West Java 40162",,"4,8",179,,Ada,Tersedia,-6.890935,107.595673,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GRII Bandung,Gereja Aliran Baru,"Jl. Moch. Toha No.229, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat 40255",,"4,7",217,"
(022) 5212211",Ada,Tersedia,-6.9463663,107.6091629,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GKI Pasirkaliki,Gereja Kristen,"Jl. Pasir Kaliki No.157, Pamoyanan, Kec. Cicendo, Kota Bandung, Jawa Barat 40173",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.9031897,107.597172,Aksesibilitas Tersedia,[]
Pastoran St.Martinus Bandung,Rumah Pendeta Protestan,"Perumahan Kopo Permai 1, Blk. H No.4, Sukamenak, Margahayu, Bandung Regency, West Java 40227",Tutup,"4,8",75,,Ada,Tersedia,-6.9645848,107.5834733,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Keluarga Allah Bandung,Gereja Kristen,"Jl. Siliwangi Dalam No.3, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",07.00 hingga 20.00,"4,9",20,,Ada,Tersedia,-6.8852162,107.6123637,Aksesibilitas Tersedia,[]
Gereja HKBP Bandung Barat,Gereja Lutheran,"Jl. HKBP No.1, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40241",08.00 hingga 22.00,"4,7",242,"
(022) 6002984",Ada,Tidak Tersedia,-6.9215897,107.577921,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Niha Keriso Protestan Indonesia (GNKP),Gereja,"Jl. Asia Afrika STT Mitra Injil No.91, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",,,022,"
(022) 4264368",Ada,Tidak Tersedia,-6.921421,107.612712,Aksesibilitas Tersedia,[]
Lembaga Kantor Berita Nasional Antara Biro Jawa Barat,Layanan Berita,"Jl. Braga No.25, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Tutup,"4,7",40,"
(022) 4205640",Ada,Tidak Tersedia,-6.9195892,107.6098441,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Majelis Jemaat Gereja Protestan,Lembaga Swadaya Masyarakat (LSM),"4J43+J88, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131",,,022,"
(022) 2031463",Ada,Tidak Tersedia,-6.8934744,107.6033146,Aksesibilitas Tersedia,[]
GBI Sukacita,Gereja,"Jl. Dipati Ukur No.80-84, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",10.00 hingga 12.00,"4,8",45,,Ada,Tersedia,-6.888788,107.6159056,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Kerasulan Baru Indonesia,Gereja Protestan,"Jl. Ir. H. Juanda No.7, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116",Tutup,"4,5",2,,Ada,Tersedia,-6.9058452,107.6102835,Aksesibilitas Tersedia,[]
GPIB Wisma Asih Lembang,Gereja Protestan,"Jl. Maribaya No.93, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",09.00 hingga 18.00,"4,7",37,"
(022) 2787320",Ada,Tidak Tersedia,-6.8239285,107.6377558,Aksesibilitas Tersedia,[]
GBI Stairway From Heaven,Gereja Evangelis,"Jl. Mekar Laksana No.8, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40237",07.00 hingga 18.30,"4,8",307,,Ada,Tersedia,-6.9538614,107.6041844,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKPA Bandung,Gereja Protestan,"Jl. Kawaluyaan Indah Raya No.5B, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286",,"4,9",11,,Tidak Ada ,Tidak Tersedia,-6.935064,107.6625911,Aksesibilitas Tersedia,[]
Yakin Hidup Sukses,Gereja Protestan,"3HCG+CX6, Jl. Terusan Pasirkoja, Babakan, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40232",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9289743,107.5773957,Aksesibilitas Tersedia,[]
GKJ Kiaracondong,Gereja,"Jl. Stasiun Kiaracondong No.99/134B, Kebun Jayanti, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40111",,"4,7",33,"
(022) 7305127",Ada,Tidak Tersedia,-6.9255684,107.6463212,Aksesibilitas Tersedia,[]
GBKP Bandung Barat,Gereja,"Jl. Holis No.278 B, Caringin, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40212",08.00 hingga 12.00,"4,5",52,,Ada,Tersedia,-6.9310621,107.5721195,Aksesibilitas Tersedia,[]
GKIm Ka Im Tong,Gereja Protestan,"Jl. HOS. Cokroaminoto No.63, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172",07.00 hingga 14.00,"4,8",176,,Ada,Tersedia,-6.910326,107.597774,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Pantekosta Indonesia,Gereja,"Jl. Muara Sari 1 No.2, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40235",,"3,0",1,,Tidak Ada ,Tidak Tersedia,-6.9440132,107.5995299,Aksesibilitas Tersedia,[]
Gereja Baptis Indonesia Baitlahim,Gereja Baptis,"Jl. Jend. Sudirman No.586, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183",,"4,8",41,"
(022) 6014479",Ada,Tidak Tersedia,-6.9179732,107.5815055,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
"GMAHK Maranatha, Secapa AD",Gereja,"4HHX+P2P, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",17.00 hingga 00.00,"4,8",6,,Tidak Ada ,Tidak Tersedia,-6.8706722,107.5975825,Aksesibilitas Tersedia,[]
STT SAINT PAUL,Perguruan Tinggi,"ITC Kosambi, Jl. Baranang Siang No.8 Blok D3, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",,"4,2",5,"
(022) 20545076",Ada,Tersedia,-6.918312,107.6206073,Aksesibilitas Tersedia,[]
Gereja Methodist Injili Menara Pengharapan,Gereja,"Jl. Moch. Toha No.16, Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9420118,107.606532,Aksesibilitas Tersedia,[]
GBKP Bandung Timur,Gereja Protestan,"Jl. Kawaluyaan Raya No.10, Jatisari, Bandung, Jawa Barat, 40286",07.00 hingga 13.00,"4,8",21,,Ada,Tersedia,-6.9377318,107.6621463,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
GKPB Fajar Pengharapan - Satelit Pasirkoja,Gereja Kristen,"Jl. Pasirkoja No.58, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40242",,"4,8",463,"
(022) 4237966",Ada,Tersedia,-6.9266151,107.6005577,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Penggerakan Kristus-Ibadah Pola Tubuh Kristus,Gereja,"Jl. Marjuk No.17, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171",10.00 hingga 17.00,"4,7",15,"
(022) 87805066",Ada,Tidak Tersedia,-6.911459,107.602246,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Baptis Indonesia Maleber,Gereja Baptis,"Jl. Maleber Barat No.95, Maleber, Kec. Andir, Kota Bandung, Jawa Barat 40184",,"4,4",30,"
(022) 6045056",Ada,Tidak Tersedia,-6.9059269,107.5714193,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Methodist Injili,Gereja,"Jl. Asia Afrika No.83, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112",,,,,Tidak Ada ,Tidak Tersedia,-6.9213938,107.6129683,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Bunda Tujuh Kedukaan, Pandu",Gereja Katolik,"Jl. Pandu No.4, Pamoyanan, Kec. Cicendo, Kota Bandung, Jawa Barat 40173",06.00 hingga 21.00,"4,8",1.806,,Ada,Tersedia,-6.9055223,107.5934154,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Majelis Gereja Protestan,Lembaga Swadaya Masyarakat (LSM),"Jl. Tampomas No.12, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262",,"5,0",1,"
(022) 5227683",Ada,Tidak Tersedia,-6.9257473,107.6232457,Aksesibilitas Tersedia,[]
Gereja Sidang Pantekosta di Indonesia,Gereja,"Jl. Waringin No.48, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.9177428,107.5908259,Aksesibilitas Tersedia,[]
GKDI Bandung,Gereja Kristus,"Istana BEC, Jl. Purnawarman No.13-15 Lantai 3, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",10.30 hingga 18.00,"5,0",89,"
0821-1996-2001",Ada,Tidak Tersedia,-6.908257,107.6088796,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda', ' Tidak dilengkapi dukungan instalasi bantu dengar', 'Tidak memiliki kursi khusus pengguna kursi roda']"
GPIB Imanuel Cimahi,Gereja Protestan,"Jl. Pasir Kumeli No.149 A, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521",Buka 24 jam,"4,7",138,,Ada,Tersedia,-6.8892445,107.5415932,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja Utusan Pantekosta,Gereja Pantekosta,"Jl. DR. Rum No.6, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171",,"4,7",14,,Tidak Ada ,Tidak Tersedia,-6.9050467,107.5980461,Aksesibilitas Tersedia,[]
Gereja Methodis Injili,Masjid,"JL. Babakan Jeruk III Blok E/52, Bandung, 40163, Kopo, Bojongloa Kaler, Bandung City, West Java 40233",,"5,0",2,,Ada,Tidak Tersedia,-6.9362955,107.5841518,Aksesibilitas Tersedia,[]
GPIB Majelis Jemaat PNIEL,Gereja Protestan,"No Jl. Raya Dayeuhkolot No.409, Dayeuhkolot, Kec. Dayeuhkolot, Kabupaten Bandung, Jawa Barat 40257",,"5,0",4,"
(022) 5224274",Ada,Tidak Tersedia,-6.9862245,107.6233755,Aksesibilitas Tersedia,[]
GKI Ayudia,Gereja Kristen,"Jl. Ayudia No.10, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172",,"4,7",23,"
(022) 6013341",Ada,Tidak Tersedia,-6.9095212,107.5894896,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Kasih Anugerah,Gereja,"Jl. Cihampelas No.42-C, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116",,,022,"
(022) 4217738",Ada,Tidak Tersedia,-6.9031951,107.6045622,Aksesibilitas Tersedia,[]
GBI Aruna,Gereja Pantekosta,"Jl. Aruna No.19, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174",Tutup,"4,8",971,,Ada,Tersedia,-6.9082245,107.5874633,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"GEREJA HKBP Bandung, Resort Bandung",Gereja Lutheran,"Jl. L. L. R.E. Martadinata No.96, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114",,"4,7",340,"
(022) 4211627",Ada,Tidak Tersedia,-6.908937,107.6244831,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
GSPDI Filadelfia Musa,Gereja,"3J42+5VP, Jl. Inhoftank, Kb. Lega, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40235",08.00 hingga 12.00,"4,9",10,,Tidak Ada ,Tidak Tersedia,-6.9445464,107.6022126,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia Jemaat Sukajadi,Gereja,"Jl. Sukajadi No.174, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40154",,"3,6",5,,Tidak Ada ,Tidak Tersedia,-6.8904292,107.5976672,Aksesibilitas Tersedia,[]
HKBP Bandung Reformanda,Gereja Lutheran,"Jl. Sumedang No.2, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40271",07.30 hingga 19.30,"4,8",132,,Ada,Tersedia,-6.9158324,107.631053,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Kalam Hidup,Toko Buku,"Jl. Naripan No.67, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40116",,"4,6",253,,Ada,Tersedia,-6.9203848,107.6145905,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
GKI Sudirman,Gereja Kristen,"Jl. Jend. Sudirman No.638, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183",,"4,6",11,"
(022) 6002374",Ada,Tidak Tersedia,-6.9172294,107.5777119,Aksesibilitas Tersedia,[]
GKI Anugerah,Gereja,"Jl. Jend. Sudirman No.193-197, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"4,7",275,,Ada,Tersedia,-6.9201707,107.5974709,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKPI Bandung,Gereja Protestan,"Jl. Ciliwung No.20, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114",08.00 hingga 17.00,"4,7",71,,Ada,Tersedia,-6.9056299,107.6265278,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
G.B.T. Anugrah,Gereja Protestan,"Jl. Kesatriaan No.31, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172",,"4,4",7,"
(022) 91567760",Ada,Tidak Tersedia,-6.9123383,107.5958283,Aksesibilitas Tersedia,[]
Masjid Al-Imtizaj,Masjid,"Jl. ABC No.8, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",11.40 hingga 19.40,"4,7",1.129,,Tidak Ada ,Tidak Tersedia,-6.919425,107.6078639,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Avalokitesvara Vidya Sasana,Vihara,"Jl. Cikawao Dalam I No.35G, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",07.00 hingga 19.00,"4,8",46,"
(022) 4241395",Ada,Tidak Tersedia,-6.9274726,107.615003,Aksesibilitas Tersedia,[]
Vihara Karuna Mukti,Vihara,"3JF5+HF3, Jl. Pasundan, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",,"4,6",65,"
(022) 4234597",Ada,Tidak Tersedia,-6.926125,107.6086633,Aksesibilitas Tersedia,[]
Wihara Buddhi,Vihara,"Jl. Cibadak No.281, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"4,1",46,,Tidak Ada ,Tidak Tersedia,-6.9208737,107.5928038,Aksesibilitas Tersedia,[]
Vihara Dharma Loka,Vihara,"Jl. Otto Iskandar Dinata No.360, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-6.9267706,107.6035483,Aksesibilitas Tersedia,[]
Vihara Satya Budhi,Vihara,"Jl. Kelenteng No.10 23A, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",07.00 hingga 19.00,"4,8",142,,Ada,Tersedia,-6.9179615,107.5926411,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Yayasan Buddha Tzu Chi Bandung,Organisasi Pelayanan Sosial,"Jl. Jend. Sudirman Kelurahan No.628, Dungus Cariang, Kec. Andir, Kota Bandung, Jawa Barat 40183",,"4,6",137,"
(022) 20565200",Ada,Tersedia,-6.9176039,107.5789734,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
VIHARA GIRI METTA,Vihara,"3JG7+9H2, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",,,,,Tidak Ada ,Tidak Tersedia,-6.9241207,107.6138948,Aksesibilitas Tersedia,[]
Vihara Giritoba/ Sioe Sian Tong (Yayasan Giritoba),Vihara,"Jl. Bojongloa No.70, Panjunan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40242",,"4,3",40,"
(022) 5221401",Ada,Tersedia,-6.9304532,107.5994862,Aksesibilitas Tersedia,[]
Wihara Buddha Sasana,Vihara,"JL. Ijan, No. 8 - 10, Ciateul, Regol, Pungkur, Kec. Regol, Kota Bandung, Jawa Barat 40252",,"5,0",3,"
(022) 5205849",Ada,Tidak Tersedia,-6.927832,107.6041002,Aksesibilitas Tersedia,[]
Masjid Al-Amanah,Masjid,"Jl. Ruhana No.6, RW.8, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",,"4,8",67,,Tidak Ada ,Tidak Tersedia,-6.9240612,107.6140377,Aksesibilitas Tersedia,[]
Walubi,Vihara,"Jl. A. Yani C No.284 Lantai II, Kacapiring, Kec. Batununggal, Kota Bandung, Jawa Barat 40114",,"4,0",1,"
(022) 7200979",Ada,Tidak Tersedia,-6.9150118,107.6319467,Aksesibilitas Tersedia,[]
Yysn Cakrawala Dharma Indonesia (vihara ming ren),Vihara,"Jl. Dian Indah Raya No.19J blok J, Babakan Tarogong, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40222",,,,,Tidak Ada ,Tidak Tersedia,-6.9410995,107.5727523,Aksesibilitas Tersedia,[]
Guang Sien Yayasan Budi Dharma,Vihara,"Jl. Suryani No.33, Wr. Muncang, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40211",Buka 24 jam,"4,6",20,"
(022) 6015352",Ada,Tidak Tersedia,-6.9209606,107.5809378,Aksesibilitas Tersedia,[]
Vihara Prajna Maitreya Kopo,Vihara,"2 Blk. F No, Jl. Taman Kopo Indah No.17, Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40226",Buka 24 jam,"3,9",7,,Tidak Ada ,Tidak Tersedia,-6.9626409,107.5609491,Aksesibilitas Tersedia,[]
Cetiya Maitri Sagara,Vihara,"Komp. Bumi Kencana, JL. Lingkar Selatan, Suka Asih, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,,,,Tidak Ada ,Tidak Tersedia,-6.933286,107.591379,Aksesibilitas Tersedia,[]
Vihara Yasodhara,Vihara,"Jl. Pagarsih No.158, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",08.00 hingga 17.00,"4,7",28,,Ada,Tersedia,-6.9222633,107.590745,Aksesibilitas Tersedia,[]
Vihara Budhi,Vihara,"Jl. Arjuna No.29, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",,,,,Tidak Ada ,Tidak Tersedia,-6.9153053,107.5894331,Aksesibilitas Tersedia,[]
Taokwan Sinar Mulia,Kuil Penganut Agama Tao,"3HHW+F3H, Jl. Cibadak, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"4,5",25,,Tidak Ada ,Tidak Tersedia,-6.9213178,107.595242,Aksesibilitas Tersedia,[]
Bandung,Vihara,"3HX8+FHJ, Jl ketapang, Campaka, Kec. Andir, Kota Bandung, Jawa Barat 40184",,,,,Tidak Ada ,Tidak Tersedia,-6.9012858,107.5663946,Aksesibilitas Tersedia,[]
Vihara Wan Hua,Vihara,"Bl. D1 No.98, Rahayu, Kec. Margaasih, Kabupaten Bandung, Jawa Barat 40218",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9645182,107.554126,Aksesibilitas Tersedia,[]
Vihara Natawijaya,Vihara,"K Jl. K. Natawijaya No.55, Panjunan, Astanaanyar, Bandung City, West Java 40242",,"5,0",7,,Tidak Ada ,Tidak Tersedia,-6.9268646,107.5961239,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Michael, Waringin",Gereja Katolik,"Jl. Waringin No.51, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182",Buka 24 jam,"4,8",265,,Ada,Tersedia,-6.9171009,107.591306,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Vihara Pelita,Vihara,"Gg. Pelita-I No.19, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-6.921449,107.5958339,Aksesibilitas Tersedia,[]
Vihara m. Toha,Vihara,"dalam 1, Jl. Moch. Toha, Wates, Kec. Bandung Kidul, Kota Bandung, Jawa Barat",,"1,0",1,,Tidak Ada ,Tidak Tersedia,-6.9580884,107.6127434,Aksesibilitas Tersedia,[]
DPD Madhatantri Tk. I Jawa Barat,Vihara,"Jl. Babakan Tarogong No.251, Babakan Tarogong, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231",,"3,7",3,,Tidak Ada ,Tidak Tersedia,-6.9310886,107.5912442,Aksesibilitas Tersedia,[]
Pusat Meditasi Vipassana Graha,Pusat Meditasi,"Jl. Kolonel Masturi No.69, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",05.00 hingga 18.00,"4,8",1.658,,Ada,Tidak Tersedia,-6.8116604,107.5994075,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Vihara Yakin,Vihara,"Jl. Gatot Subroto No.151, Samoja, Kec. Batununggal, Kota Bandung, Jawa Barat 40273",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9244495,107.6281629,Aksesibilitas Tersedia,[]
上香,Vihara,"Jl. Kelenteng No.12, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40182",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.9187474,107.5930834,Aksesibilitas Tersedia,[]
Vihara Vimalakirti Bandung ( MNSBDI ),Vihara,"Taman holis indah H6 no 18-19, Cigondewah Kidul, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40214",,"4,5",37,"
(022) 6003554",Ada,Tidak Tersedia,-6.9427908,107.5580849,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Vihara Sinar Mulia,Kuil Penganut Agama Tao,"Jl. Cibadak No.225, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-6.9212256,107.5952454,Aksesibilitas Tersedia,[]
