nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Al-Irsyad,Masjid,"Jl. Manonjaya - Banjar No.142, Pasirbatang, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197",Buka 24 jam,"4,7",110,,Tidak Ada ,Tidak Tersedia,-7.3633547,108.3557752,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
"Masjid Jami Al Falah Sukabetah, Sukaasih, Kec.Purbaratu",Masjid,"M6HX+PQW, Jl. KH. Tubagus Abdullah, Sukaasih, Kec. Purbaratu, Kab. Tasikmalaya, Jawa Barat 46196",Buka 24 jam,"4,4",17,,Tidak Ada ,Tidak Tersedia,-7.3206368,108.2494661,Aksesibilitas Tersedia,[]
Masjid Jami Al Barokah Daleum,Masjid,"M6HX+J86, Sukaasih, Kec. Purbaratu, Kab. Tasikmalaya, Jawa Barat 46196",,"4,7",15,,Tidak Ada ,Tidak Tersedia,-7.3209527,108.2482599,Aksesibilitas Tersedia,[]
Masjid Al-Fattah,Masjid,"P5MP+RC2, Pagendingan, Jatihurip, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",Buka 24 jam,"4,7",285,"
(0265) 421157",Ada,Tidak Tersedia,-7.2652176,108.185297,Aksesibilitas Tersedia,['Memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami' AL-FITHROH Gunung Tujuh,Masjid,"M5XV+CQQ, Sukarindik, Kec. Bungursari, Kab. Tasikmalaya, Jawa Barat 46151",04.00 hingga 20.00,"4,9",20,"
0812-2295-3369",Ada,Tidak Tersedia,-7.3014099,108.1944949,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
MASJID AHSANUL MAHMUDA,Masjid,"Jl. Letnan Harun No.99, Sukamajukaler, Kec. Indihiang, Kab. Tasikmalaya, Jawa Barat 46151",,"4,9",30,,Tidak Ada ,Tidak Tersedia,-7.2931506,108.1925126,Aksesibilitas Tersedia,[]
Masjid Besar Kec. Cibeureum,Masjid,"J7X6+2VX, Kotabaru, Kec. Cibeureum, Kab. Tasikmalaya, Jawa Barat 46196",,"4,7",38,,Tidak Ada ,Tidak Tersedia,-7.3523786,108.2622193,Aksesibilitas Tersedia,[]
Masjid Jami Ar-Ridho,Masjid,"P4WP+969, Jl. Kp. Leuwibodas, Santanamekar, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",,"5,0",6,,Tidak Ada ,Tidak Tersedia,-7.2540751,108.1356181,Aksesibilitas Tersedia,[]
Masjid Baitussalam Cinusa,Masjid,"V53G+J5C, Banjarsari, Kec. Sukaresik, Kabupaten Tasikmalaya, Jawa Barat 46418",Buka 24 jam,"4,2",21,,Tidak Ada ,Tidak Tersedia,-7.1459308,108.1753884,Aksesibilitas Tersedia,[]
Masjid Jami An-Nur ( Baperan Tasikmalaya ),Masjid,"Jl. Gudang Jero II No.22, Panglayungan, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46133",,"4,8",20,,Tidak Ada ,Tidak Tersedia,-7.3196487,108.2160467,Aksesibilitas Tersedia,[]
Masjid Jami Al Abbas,Masjid,"Q5G7+FRP, Unnamed Road, Banyurasa, Kec. Sukahening, Kabupaten Tasikmalaya, Jawa Barat 46155",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.2237863,108.164583,Aksesibilitas Tersedia,[]
Masjid AT TAQWA Citepus,Masjid,"Jl. Citepus No.60, Santanamekar, Cisayong, Tasikmalaya Regency, West Java 46153",Buka 24 jam,"4,4",50,,Tidak Ada ,Tidak Tersedia,-7.2525933,108.1418946,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jamie At-Tawakkal,Masjid,"Q5Q4+MFJ, Calingcing, Kec. Sukahening, Kabupaten Tasikmalaya, Jawa Barat 46155",Buka 24 jam,"4,5",38,,Tidak Ada ,Tidak Tersedia,-7.2107761,108.1561345,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Darul Falah,Masjid,"P577+MWV, Cikadongdong, Sukamahi, Kec. Sukaratu, Kabupaten Tasikmalaya, Jawa Barat 46415",,"4,9",12,,Tidak Ada ,Tidak Tersedia,-7.2857557,108.1647902,Aksesibilitas Tersedia,[]
Masjid Perum Batara,Masjid,"JL. Perum Batara No.RT. 02, Kahuripan, Tawang, Tasikmalaya Regency, West Java 46115",,"4,4",37,,Tidak Ada ,Tidak Tersedia,-7.3564603,108.226831,Aksesibilitas Tersedia,[]
Masjid Besar Al Irsyad,Masjid,"P42F+5F2, Jl. Cisinga, Mekarjaya, Kec. Padakembang, Kabupaten Tasikmalaya, Jawa Barat 46466",Buka 24 jam,"4,6",82,,Tidak Ada ,Tidak Tersedia,-7.2996083,108.123649,Aksesibilitas Tersedia,[]
Masjid Al Muhajirin Unsil,Masjid,"Jl. Siliwangi No.24, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115",,"4,8",474,,Tidak Ada ,Tidak Tersedia,-7.3493299,108.2234993,Aksesibilitas Tersedia,[]
Masjid Persatuan Islam Ciawi Panyusuhan kab.tasikmalaya,Masjid,"Pakemitankidul, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46123",Buka 24 jam,"4,7",475,,Tidak Ada ,Tidak Tersedia,-7.1665522,108.1548512,Aksesibilitas Tersedia,[]
Masjid Banjarsari,Masjid,"R5XR+C6R, Banjarsari, Kec. Sukaresik, Kabupaten Tasikmalaya, Jawa Barat 46418",,"4,7",31,,Tidak Ada ,Tidak Tersedia,-7.1513795,108.1905025,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al Mustaqim Dahana Tasikmalaya,Masjid,"M742+W4Q, Jl. Kolonel Basyir Surya, Setianagara, Kec. Cibeureum, Kab. Tasikmalaya, Jawa Barat 46196",,"4,8",23,,Tidak Ada ,Tidak Tersedia,-7.3426514,108.2503589,Aksesibilitas Tersedia,[]
Masjid H. Bakri,Masjid,"M699+CJ7, Jl. Babakan Payung I, RT.07/RW.06, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",Buka 24 jam,"4,6",164,,Tidak Ada ,Tidak Tersedia,-7.331468,108.2190321,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami As Salam,Masjid,"M65P+HMP, Dusun Jl. Siluman, Setiaratu, Cibeureum, Tasikmalaya Regency, West Java 46196",,"4,9",13,,Tidak Ada ,Tidak Tersedia,-7.3410336,108.2367159,Aksesibilitas Tersedia,[]
Masjid Fastabiqul Khairat,Masjid,"M6J2+285, Jl. Bougenville, Panglayungan, Kec. Cipedes, Kab. Tasikmalaya, Jawa Barat 46134",,"4,8",21,,Tidak Ada ,Tidak Tersedia,-7.319976,108.2008612,Aksesibilitas Tersedia,[]
Masjid AL-Ikhlash,Masjid,"Jl. Anggaraja Kp. Gunung Kasur No.RT 02/07, Cikunir, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46418",,"4,3",18,,Tidak Ada ,Tidak Tersedia,-7.3481211,108.1481454,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Miftahul Huda,Masjid,"J8V5+5WM, Jl. Miftahul Huda, Dusun Pasirpanjang, RT.05/RW.02, Kalimanggis, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197",,"4,8",210,,Tidak Ada ,Tidak Tersedia,-7.3570496,108.3097849,Aksesibilitas Tersedia,[]
Masjid Jami Al-huda,Masjid,"M52X+M2Q, Jalan, Sambong, Mangkubumi, Tasikmalaya Regency, West Java 46181",,"4,6",13,,Tidak Ada ,Tidak Tersedia,-7.3482985,108.1976163,Aksesibilitas Tersedia,[]
Masjid Gunung Siman,Masjid,"J5RM+F5R, Cigantang, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",Buka 24 jam,"4,5",28,"
0852-2365-5998",Ada,Tidak Tersedia,-7.3587529,108.1828755,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Ansor,Masjid,"P5PC+57Q, Sukaraharja, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",,"4,3",15,,Tidak Ada ,Tidak Tersedia,-7.2645267,108.1707188,Aksesibilitas Tersedia,[]
Mesjid Agung Rajapolah,Masjid,"Q5JR+22Q, Manggungjaya, Kec. Rajapolah, Kabupaten Tasikmalaya, Jawa Barat 46155",Buka 24 jam,"4,7",672,,Tidak Ada ,Tidak Tersedia,-7.2199075,108.1901096,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami Al Ikhlas Padaasih,Masjid,"M6HX+92M, Jl. KH. Tubagus Abdullah, Sukaasih, Kec. Purbaratu, Kab. Tasikmalaya, Jawa Barat 46196",,"4,6",33,,Tidak Ada ,Tidak Tersedia,-7.3215354,108.2475362,Aksesibilitas Tersedia,[]
Masjid At-Tiyah,Masjid,"Q55Q+PX6, Dawagung, Kec. Rajapolah, Kabupaten Tasikmalaya, Jawa Barat 46155",Buka 24 jam,"4,7",186,,Tidak Ada ,Tidak Tersedia,-7.2407043,108.189894,Aksesibilitas Tersedia,[]
Masjid Asy-Syuja Gunung Nangka,Masjid,"M568+2RF, Jl. Gn. Nangka, Cipawitra, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",,"4,6",44,,Tidak Ada ,Tidak Tersedia,-7.3399456,108.1670379,Aksesibilitas Tersedia,[]
Gereja BNKP,Gereja,"Tasik Indah, KM. 60 Jalur 1, Simpang Baserah",,,,,Tidak Ada ,Tidak Tersedia,-7.3505813,108.2171484,Aksesibilitas Tersedia,[]
GEREJA KERASULAN BARU,Gereja,"M68C+XQC, Gg. Tunggalrasa, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",,"4,5",10,,Tidak Ada ,Tidak Tersedia,-7.3325505,108.221881,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Kristus Gapuraning Rahayu, Ciawi",Gereja Katolik,"Kp. Balemanggu Jl. Raya Ciawi, Pakemitankidul, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.1631079,108.1516316,Aksesibilitas Tersedia,[]
GPdI Tasikmalaya,Gereja Pantekosta,"Jl. Panyerutan No.10, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124",Tutup,"4,9",18,"
(0265) 332391",Ada,Tidak Tersedia,-7.3326725,108.2200762,Aksesibilitas Tersedia,[]
Gereja Kristen Indonesia (GKI) Veteran Tasikmalaya,Gereja Kristen,"Jl. Veteran No.49, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",08.00 hingga 20.00,"4,9",42,"
(0265) 330106",Ada,Tersedia,-7.3313175,108.2162786,Aksesibilitas Tersedia,"['Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Gereja Katolik Paroki Hati Kudus Yesus, Tasikmalaya",Gereja Katolik,"Jl. Sutisna Senjaya No.50, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113","08.00 hingga 12.00,16.00 hingga 19.00","4,8",184,"
(0265) 331570",Ada,Tersedia,-7.3278278,108.227521,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Rumah omlek,Gereja,"M835+6P, Margaluyu, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197",,"1,7",3,,Tidak Ada ,Tidak Tersedia,-7.3465921,108.3098752,Aksesibilitas Tersedia,[]
Masjid Agung Manonjaya,Masjid,"J8X4+FVG, Jl. RTA. Prawira Adiningrat, Manonjaya, Kec. Manonjaya, Kab. Tasikmalaya, Jawa Barat 46197",,"4,7",1.773,,Tidak Ada ,Tidak Tersedia,-7.3513169,108.3072051,Aksesibilitas Tersedia,['Ada toilet khusus pengguna kursi roda']
Gereja Bethel Indonesia (GBI),Gereja,"KM. 59 Tasik Indah, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-7.3450494,108.2178664,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Yohanes, Ciamis",Gereja Katolik,"Jl. Pemuda No.56-58, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211",Buka 24 jam,"4,7",52,"
(0265) 772575",Ada,Tersedia,-7.3249592,108.3545817,Aksesibilitas Tersedia,[]
Gereja Bethel Indonesia,Gereja,"Jl. Tentara Pelajar No.19, Tawangsari, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46124",08.00 hingga 15.00,"4,8",90,"
(0265) 335401",Ada,Tersedia,-7.3278967,108.2244648,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Gereja Protestan di Indonesia Bagian Barat Jamaat Maranata,Gereja Protestan,"Jl. Hayam Wuruk No.37B, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113",,,0353,"
(0353) 886833",Ada,Tidak Tersedia,-7.330932,108.2228634,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan (GKP) Kalaksanan,Gereja,"Kampung Kalaksanan No.002, RT./RW:006, Cikawungading, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46189",Tutup,"4,5",21,"
0887-0632-6430",Ada,Tidak Tersedia,-7.7522578,108.086596,Aksesibilitas Tersedia,[]
siluman buaya putih didikan bagus momok,Gereja,"94CM+GGX, Karangnunggal, Kec. Karangnunggal, Kabupaten Tasikmalaya, Jawa Barat 46186",,,,,Tidak Ada ,Tidak Tersedia,-7.6285719,108.1339465,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Santo Dismas, Nagaraherang",Gereja Katolik,"Jl. Rajapolah Sukahening No.19, Sukahening, Kec. Sukahening, Kabupaten Tasikmalaya, Jawa Barat 46155",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-7.202958,108.1399375,Aksesibilitas Tersedia,[]
Gedung Bale Riung Pasundan,Gereja,"M6C9+228, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-7.3299567,108.2175934,Aksesibilitas Tersedia,[]
GEREJA BETH-EL TABERNAKEL,Gereja,"Jl. Veteran No.72, Cilembang, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124",08.00 hingga 15.00,"5,0",11,,Tidak Ada ,Tersedia,-7.332716,108.2151515,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Jemaat Tasikmalaya,Gereja,"Jl. Selakaso No.53, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",,"4,3",23,"
(0265) 332588",Ada,Tidak Tersedia,-7.329927,108.21759,Aksesibilitas Tersedia,[]
Gereja Kristen Indonesia - GKI Sion Tasikmalaya,Gereja Kristen,"Jl. Tentara Pelajar No.8, Nagarawangi, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46124",08.00 hingga 16.00,"4,6",16,"
0852-3232-3018",Ada,Tersedia,-7.3343105,108.2196106,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
GKIm Ka Im Tong Tasikmalaya,Gereja Kristen,"Jl. Mayor Utarya No.11, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113",,"4,8",14,,Tidak Ada ,Tersedia,-7.3271982,108.223036,Aksesibilitas Tersedia,[]
Gereja Gerakan Pentakosta Eben Haezer,Gereja Pantekosta,"Jl. RAA. Wiratanuningrat No.14, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113",Tutup,"4,9",7,"
(0265) 311118",Ada,Tidak Tersedia,-7.3247691,108.2247255,Aksesibilitas Tersedia,[]
Pastori GKI,Lembaga Swadaya Masyarakat (LSM),"Jl. Babakan Payung I No.2, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",,,0265,"
(0265) 323358",Ada,Tidak Tersedia,-7.331188,108.217773,Aksesibilitas Tersedia,[]
GBT ANUGERAH Cipatujah,Gereja,"kp. mekarsari desa, RT.18/RW.04, Cipanas, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46189",,"5,0",12,"
0813-1256-6203",Ada,Tidak Tersedia,-7.7165115,107.9741062,Aksesibilitas Tersedia,[]
bumi nail,Gereja,"P4RW+RVV, Cisayong, Kec. Cisayong, Kabupaten Tasikmalaya, Jawa Barat 46153",,,,"
0821-1689-4768",Ada,Tidak Tersedia,-7.2578889,108.1471513,Aksesibilitas Tersedia,[]
"Gereja Katolik St. Simon, Susuru",Gereja Katolik,"Susuru Kertajaya No.Ds, Kertayasa, Panawangan, Ciamis Regency, West Java 46255",,"4,3",3,,Tidak Ada ,Tidak Tersedia,-7.11352,108.3484682,Aksesibilitas Tersedia,[]
Gereja Pantekosta Ciamis,Gereja Pantekosta,"Jl. Ir. H. Juanda No.231, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211",,"4,4",16,,Tidak Ada ,Tidak Tersedia,-7.3271088,108.3555016,Aksesibilitas Tersedia,[]
bacitul kadaluarsa,Gereja,"94GR+865, Kp rancabakung, Karangmekar, Kec. Karangnunggal, Kabupaten Tasikmalaya, Jawa Barat 46186",,,,,Tidak Ada ,Tidak Tersedia,-7.6242464,108.1406139,Aksesibilitas Tersedia,[]
Sarang waduh,Gereja,"Jl. RTA. Prawira Adiningrat No.109, Manonjaya, Kec. Manonjaya, Kabupaten Tasikmalaya, Jawa Barat 46197",,,,,Tidak Ada ,Tidak Tersedia,-7.3504929,108.3059731,Aksesibilitas Tersedia,[]
Gereja Yesus Sejati Tasikmalaya,Gereja,"Jl. Empang Sari No.38, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",06.30 hingga 07.00,,,,Tidak Ada ,Tidak Tersedia,-7.3298411,108.2215905,Aksesibilitas Tersedia,[]
Rumah Teh Tenoy,Gereja,"M6V9+XG7, Kp Gg. Cicariu II, RT.06/RW.09, Nagarasari, Cipedes, Tasikmalaya Regency, West Java 46132",Buka 24 jam,,,,Tidak Ada ,Tidak Tersedia,-7.3050988,108.2188028,Aksesibilitas Tersedia,[]
IMAH FATIR GEBER,Gereja,"R4RW+MWG, Ciawi, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat 46156",,,,,Tidak Ada ,Tidak Tersedia,-7.1583051,108.1473178,Aksesibilitas Tersedia,[]
GKI Kota Banjar,Gereja Kristen,"Jl. Kantor Pos No.56, Hegarsari, Kec. Pataruman, Kota Banjar, Jawa Barat 46322",09.00 hingga 17.00,"4,4",29,"
(0265) 741565",Ada,Tidak Tersedia,-7.3733139,108.5426655,Aksesibilitas Tersedia,[]
Cilenca,Gereja,"H449+6Q, Cikeusal, Kec. Tanjungjaya, Kabupaten Tasikmalaya, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-7.444486,108.1193963,Aksesibilitas Tersedia,[]
"Kapel Maria Ratu Para Malaikat, Ciamis",Kapel,"Jl. Pemuda No.58, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211",Buka 24 jam,"5,0",10,,Tidak Ada ,Tersedia,-7.3247927,108.3547704,Aksesibilitas Tersedia,[]
GKBI Tasikmalaya,Tempat Ibadah,"Jl. Tentara Pelajar No.50, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46121",,,,,Tidak Ada ,Tidak Tersedia,-7.3323623,108.2219357,Aksesibilitas Tersedia,[]
Gereja HKBP Tasikmalaya,Gereja Lutheran,"M6FG+VHM, Jl. Merdeka, Tawangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46112",,"4,0",2,,Tidak Ada ,Tidak Tersedia,-7.3252836,108.2264107,Aksesibilitas Tersedia,[]
Gereja Advent (GMAHK) Tasikmalaya,Gereja,"Jl. Lingkar Dadaha No.4, Kahuripan, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46115",,"5,0",3,,Tidak Ada ,Tidak Tersedia,-7.33848,108.2198322,Aksesibilitas Tersedia,[]
rumah nurhidayat,Gereja,"M78F+56J, Purbaratu, Kec. Purbaratu, Kab. Tasikmalaya, Jawa Barat 46196",,,,,Tidak Ada ,Tidak Tersedia,-7.3345266,108.2730063,Aksesibilitas Tersedia,[]
GBI Empangsari,Gereja,"M6CC+3XJ, Jl. Empang Sari, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113",,"4,9",62,,Tidak Ada ,Tersedia,-7.3297955,108.2223993,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
"Gereja Katolik Stasi Santo Dismas, Nagaraherang",Gereja Katolik,"Jl. Rajapolah Sukahening No.19, Sukahening, Kec. Sukahening, Kabupaten Tasikmalaya, Jawa Barat 46155",,"5,0",4,,Tidak Ada ,Tidak Tersedia,-7.202958,108.1399375,Aksesibilitas Tersedia,[]
Gereja Katolik Stasi Wanareja,Gereja Katolik,"MM8R+772, Cihandiwung Lor, Adimulya, Kec. Wanareja, Kabupaten Cilacap, Jawa Tengah 53265",Buka 24 jam,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.3343625,108.6906406,Aksesibilitas Tersedia,[]
"Gereja Katolik St. Simon, Susuru",Gereja Katolik,"Susuru Kertajaya No.Ds, Kertayasa, Panawangan, Ciamis Regency, West Java 46255",,"4,3",3,,Tidak Ada ,Tidak Tersedia,-7.11352,108.3484682,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Kristus Gapuraning Rahayu, Ciawi",Gereja Katolik,"Kp. Balemanggu Jl. Raya Ciawi, Pakemitankidul, Kec. Ciawi, Kabupaten Tasikmalaya, Jawa Barat",,"5,0",2,,Tidak Ada ,Tidak Tersedia,-7.1631079,108.1516316,Aksesibilitas Tersedia,[]
Gereja Katolik Stasi Cipatujah,Gereja Katolik,"7XMF+M9M, Unnamed Road, Ciheras, Kec. Cipatujah, Kabupaten Tasikmalaya, Jawa Barat 46189",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.7157873,107.9734249,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Hati Kudus Yesus, Tasikmalaya",Gereja Katolik,"Jl. Sutisna Senjaya No.50, Empangsari, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46113","08.00 hingga 12.00,16.00 hingga 19.00","4,8",184,"
(0265) 331570",Ada,Tersedia,-7.3278278,108.227521,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Gereja Kristen Pasundan Jemaat Tasikmalaya,Gereja,"Jl. Selakaso No.53, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",,"4,3",23,"
(0265) 332588",Ada,Tidak Tersedia,-7.329927,108.21759,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Santo Yohanes, Ciamis",Gereja Katolik,"Jl. Pemuda No.56-58, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211",Buka 24 jam,"4,7",52,"
(0265) 772575",Ada,Tersedia,-7.3249592,108.3545817,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Santo Wilibrordus, Langensari",Gereja Katolik,"Jl. Pelita II, Waringinsari, Kec. Langensari, Kota Banjar, Jawa Barat 46342",,"5,0",4,"
(0265) 2754071",Ada,Tidak Tersedia,-7.3581401,108.6417423,Aksesibilitas Tersedia,[]
"Gereja Katolik Stasi Santa Maria, Mergo Karaharjan",Gereja Katolik,"MHFW+4JV, Ciawitali, Panulisan Tim., Kec. Dayeuhluhur, Kabupaten Cilacap, Jawa Tengah 53266",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-7.3271287,108.5965376,Aksesibilitas Tersedia,[]
"Gereja Katolik Santo Filipus, Banjar",Gereja Katolik,"Jl. Kantor Pos No.261, Hegarsari, Kec. Pataruman, Kota Banjar, Jawa Barat 46322",,"4,3",7,,Tidak Ada ,Tidak Tersedia,-7.375391,108.5414605,Aksesibilitas Tersedia,[]
Yayasan Wihara,Lembaga Swadaya Masyarakat (LSM),"Jl. HZ. Mustofa No.41, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",,"5,0",2,"
(0265) 332161",Ada,Tidak Tersedia,-7.3273532,108.220936,Aksesibilitas Tersedia,[]
Vihara Avalokitesvara,Tempat Ibadah,"Jl. Pemuda No.15, Yudanagara, Kec. Cihideung, Kab. Tasikmalaya, Jawa Barat 46121",,"5,0",5,"
0898-0069-800",Ada,Tidak Tersedia,-7.3273834,108.2211018,Aksesibilitas Tersedia,[]
Kong Miao MAKIN Tasikmalaya,Tempat Ibadah,"JL. Empangsari, No. 47, Empangsari, Tawang, Yudanagara, Tasikmalaya, Kab. Tasikmalaya, Jawa Barat 46113",,"4,7",6,"
(0265) 321495",Ada,Tidak Tersedia,-7.3294575,108.2221739,Aksesibilitas Tersedia,[]
Pura Mandiri Rent Cart,Kantor Perusahaan,"M49X+VV5 Perum Margamulya, Jl. Kp. Gn. Kawung, Cikunir, Kec. Singaparna, Kabupaten Tasikmalaya, Jawa Barat 46418",Buka 24 jam,,,"
0812-2428-3945",Ada,Tidak Tersedia,-7.3303561,108.149739,Aksesibilitas Tersedia,[]
Makam Eyang Prabudilaya,Pemakaman,"M57P+Q8G, Jl. Situ Gede, Mangkubumi, Kec. Mangkubumi, Kab. Tasikmalaya, Jawa Barat 46181",Buka 24 jam,"4,7",12,,Tidak Ada ,Tersedia,-7.335556,108.185833,Aksesibilitas Tersedia,[]
Masjid Agung Kota Tasikmalaya,Masjid,"Jl. Mesjid Agung No.01, Yudanagara, Kec. Tawang, Kab. Tasikmalaya, Jawa Barat 46121",Buka 24 jam,"4,8",10.994,,Tidak Ada ,Tidak Tersedia,-7.3261021,108.2199555,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Area Bersantay,Pura,"J6C7+QHQ, Unnamed Road, Mulyasari, Kec. Tamansari, Kab. Tasikmalaya, Jawa Barat 46196",,,,,Tidak Ada ,Tidak Tersedia,-7.3780271,108.213983,Aksesibilitas Tersedia,[]
